2018-19,,,,,2017-18,,,,,2016-17,,,,,,
Yield Temperature Data,,,,,Yield Temperature Data,,,,,Yield Temperature Data,,,,,,
Upper,,Lower,,,Upper,,Lower,,,Upper,,Lower,,,,
2019/1/23 22:10,21.3238,2019/1/22 20:00,21.5823,,2018/1/11 22:20,20.14,2018/1/23 17:00,22.3434,,2017/1/22 16:40,19.1181,2017/2/10 16:20,19.9494,,,
2019/1/23 22:20,21.203,2019/1/22 20:10,21.5831,,2018/1/11 22:30,21.9971,2018/1/23 17:10,22.3457,,2017/1/22 16:50,19.0997,2017/2/10 16:30,19.9261,,,
2019/1/23 22:30,21.1958,2019/1/22 20:20,21.6306,,2018/1/11 22:30,20.1534,2018/1/23 17:20,22.3481,,2017/1/22 17:00,19.0851,2017/2/10 16:40,19.9136,,,
2019/1/23 22:40,21.2213,2019/1/22 20:30,21.6828,,2018/1/11 22:40,21.9869,2018/1/23 17:30,22.3418,,2017/1/22 17:10,19.0573,2017/2/10 16:50,19.8964,,,
2019/1/23 22:50,21.0992,2019/1/22 20:40,21.7049,,2018/1/11 22:40,20.1698,2018/1/23 17:40,22.2975,,2017/1/22 17:20,19.0464,2017/2/10 17:00,19.8864,,,
2019/1/23 23:00,20.9971,2019/1/22 20:50,21.7304,,2018/1/11 22:50,21.9749,2018/1/23 17:50,22.2801,,2017/1/22 17:30,19.0339,2017/2/10 17:10,19.8619,,,
2019/1/23 23:10,20.9796,2019/1/22 21:00,21.7701,,2018/1/11 22:50,20.2275,2018/1/23 18:00,22.2277,,2017/1/22 17:40,19.0223,2017/2/10 17:20,19.8067,,,
2019/1/23 23:20,20.9883,2019/1/22 21:10,21.7217,,2018/1/11 23:00,21.9734,2018/1/23 18:10,22.1573,,2017/1/22 17:50,19.0003,2017/2/10 17:30,19.5822,,,
2019/1/23 23:30,21.0516,2019/1/22 21:20,21.6896,,2018/1/11 23:00,20.3557,2018/1/23 18:20,22.0556,,2017/1/22 18:00,18.9494,2017/2/10 17:40,19.5737,,,
2019/1/23 23:40,21.3157,2019/1/22 21:30,21.6784,,2018/1/11 23:10,21.9627,2018/1/23 18:30,21.9274,,2017/1/22 18:10,18.9646,2017/2/10 17:50,19.5378,,,
2019/1/23 23:50,21.5175,2019/1/22 21:40,21.6715,,2018/1/11 23:10,20.3594,2018/1/23 18:40,21.8257,,2017/1/22 18:20,18.9173,2017/2/10 18:00,19.6291,,,
2019/1/24 0:00,21.5301,2019/1/22 21:50,21.7264,,2018/1/11 23:20,21.9722,2018/1/23 18:50,21.7135,,2017/1/22 18:30,18.8728,2017/2/10 18:10,19.6061,,,
2019/1/24 0:10,21.5956,2019/1/22 22:00,21.765,,2018/1/11 23:20,20.4164,2018/1/23 19:00,21.5861,,2017/1/22 18:40,18.8387,2017/2/10 18:20,19.6131,,,
2019/1/24 0:20,21.7078,2019/1/22 22:10,21.8029,,2018/1/11 23:30,21.9738,2018/1/23 19:10,21.498,,2017/1/22 18:50,18.7722,2017/2/10 18:30,19.6646,,,
2019/1/24 0:30,21.7875,2019/1/22 22:20,21.8443,,2018/1/11 23:30,20.4536,2018/1/23 19:20,21.3657,,2017/1/22 19:00,18.6754,2017/2/10 18:40,19.5552,,,
2019/1/24 0:40,21.6325,2019/1/22 22:30,21.8997,,2018/1/11 23:40,21.9619,2018/1/23 19:30,21.2632,,2017/1/22 19:10,18.5601,2017/2/10 18:50,19.5883,,,
2019/1/24 0:50,21.5139,2019/1/22 22:40,21.9496,,2018/1/11 23:40,20.41,2018/1/23 19:40,21.0992,,2017/1/22 19:20,18.4627,2017/2/10 19:00,19.5576,,,
2019/1/24 1:00,21.3507,2019/1/22 22:50,21.9964,,2018/1/11 23:50,21.9644,2018/1/23 19:50,20.7228,,2017/1/22 19:30,18.4782,2017/2/10 19:10,19.52,,,
2019/1/24 1:10,21.2939,2019/1/22 23:00,22.0176,,2018/1/11 23:50,20.4157,2018/1/23 20:00,20.8402,,2017/1/22 19:40,18.4889,2017/2/10 19:20,19.4329,,,
2019/1/24 1:20,21.3699,2019/1/22 23:10,22.0338,,2018/1/12 0:00,21.9805,2018/1/23 20:10,20.7242,,2017/1/22 19:50,18.4755,2017/2/10 19:30,19.3929,,,
2019/1/24 1:30,21.3667,2019/1/22 23:20,22.0849,,2018/1/12 0:00,20.2562,2018/1/23 20:20,20.6028,,2017/1/22 20:00,18.4909,2017/2/10 19:40,19.3739,,,
2019/1/24 1:40,21.4916,2019/1/22 23:30,22.1495,,2018/1/12 0:10,22.0268,2018/1/23 20:30,20.7361,,2017/1/22 20:10,18.5081,2017/2/10 19:50,19.366,,,
2019/1/24 1:50,21.493,2019/1/22 23:40,22.1669,,2018/1/12 0:10,20.5435,2018/1/23 20:40,20.817,,2017/1/22 20:20,18.5735,2017/2/10 20:00,19.388,,,
2019/1/24 2:00,21.4771,2019/1/22 23:50,22.1591,,2018/1/12 0:20,22.0685,2018/1/23 20:50,20.8024,,2017/1/22 20:30,18.6233,2017/2/10 20:10,19.3627,,,
2019/1/24 2:10,21.5515,2019/1/23 0:00,22.0429,,2018/1/12 0:20,20.6209,2018/1/23 21:00,20.7695,,2017/1/22 20:40,18.7232,2017/2/10 20:20,19.3569,,,
2019/1/24 2:20,21.6595,2019/1/23 0:10,22.013,,2018/1/12 0:30,22.1342,2018/1/23 21:10,20.7696,,2017/1/22 20:50,18.9171,2017/2/10 20:30,19.384,,,
2019/1/24 2:30,21.7751,2019/1/23 0:20,22.0027,,2018/1/12 0:30,20.5745,2018/1/23 21:20,20.7733,,2017/1/22 21:00,19.0267,2017/2/10 20:40,19.4288,,,
2019/1/24 2:40,21.8638,2019/1/23 0:30,22.0616,,2018/1/12 0:40,22.1965,2018/1/23 21:30,20.7234,,2017/1/22 21:10,18.9973,2017/2/10 20:50,19.4543,,,
2019/1/24 2:50,21.9804,2019/1/23 0:40,22.1072,,2018/1/12 0:40,20.4326,2018/1/23 21:40,20.6721,,2017/1/22 21:20,18.9373,2017/2/10 21:00,19.4564,,,
2019/1/24 3:00,22.165,2019/1/23 0:50,22.1546,,2018/1/12 0:50,22.2744,2018/1/23 21:50,20.6468,,2017/1/22 21:30,18.9562,2017/2/10 21:10,19.4334,,,
2019/1/24 3:10,22.3142,2019/1/23 1:00,22.2,,2018/1/12 0:50,20.3773,2018/1/23 22:00,20.6366,,2017/1/22 21:40,18.9794,2017/2/10 21:20,19.4649,,,
2019/1/24 3:20,22.334,2019/1/23 1:10,22.195,,2018/1/12 1:00,22.3554,2018/1/23 22:10,20.677,,2017/1/22 21:50,19.0101,2017/2/10 21:30,19.4744,,,
2019/1/24 3:30,22.4639,2019/1/23 1:20,22.188,,2018/1/12 1:00,20.8991,2018/1/23 22:20,20.6931,,2017/1/22 22:00,19.0365,2017/2/10 21:40,19.478,,,
2019/1/24 3:40,22.4592,2019/1/23 1:30,22.2663,,2018/1/12 1:10,22.5197,2018/1/23 22:30,20.7764,,2017/1/22 22:10,19.0609,2017/2/10 21:50,19.5015,,,
2019/1/24 3:50,22.4473,2019/1/23 1:40,22.3263,,2018/1/12 1:10,20.3669,2018/1/23 22:40,20.9088,,2017/1/22 22:20,19.085,2017/2/10 22:00,19.5123,,,
2019/1/24 4:00,22.41,2019/1/23 1:50,22.3679,,2018/1/12 1:20,22.6809,2018/1/23 22:50,21.0032,,2017/1/22 22:30,19.13,2017/2/10 22:10,19.5065,,,
2019/1/24 4:10,22.3494,2019/1/23 2:00,22.3536,,2018/1/12 1:20,20.4135,2018/1/23 23:00,21.087,,2017/1/22 22:40,19.1594,2017/2/10 22:20,19.5045,,,
2019/1/24 4:20,22.3323,2019/1/23 2:10,22.3705,,2018/1/12 1:30,22.7806,2018/1/23 23:10,21.162,,2017/1/22 22:50,19.2034,2017/2/10 22:30,19.4988,,,
2019/1/24 4:30,22.367,2019/1/23 2:20,22.3695,,2018/1/12 1:30,20.4624,2018/1/23 23:20,21.2316,,2017/1/22 23:00,19.2481,2017/2/10 22:40,19.4948,,,
2019/1/24 4:40,22.4121,2019/1/23 2:30,22.3907,,2018/1/12 1:40,22.9,2018/1/23 23:30,21.3121,,2017/1/22 23:10,19.2926,2017/2/10 22:50,19.4896,,,
2019/1/24 4:50,22.4299,2019/1/23 2:40,22.3424,,2018/1/12 1:40,20.435,2018/1/23 23:40,21.4052,,2017/1/22 23:20,19.3533,2017/2/10 23:00,19.4896,,,
2019/1/24 5:00,22.4632,2019/1/23 2:50,22.3071,,2018/1/12 1:50,23.0013,2018/1/23 23:50,21.4996,,2017/1/22 23:30,19.4331,2017/2/10 23:10,19.4951,,,
2019/1/24 5:10,22.4911,2019/1/23 3:00,22.198,,2018/1/12 1:50,20.3571,2018/1/24 0:00,21.5756,,2017/1/22 23:40,19.5499,2017/2/10 23:20,19.478,,,
2019/1/24 5:20,22.5688,2019/1/23 3:10,22.1771,,2018/1/12 2:00,23.0659,2018/1/24 0:10,21.6495,,2017/1/22 23:50,19.6532,2017/2/10 23:30,19.4441,,,
2019/1/24 5:30,22.6331,2019/1/23 3:20,22.3828,,2018/1/12 2:00,20.6476,2018/1/24 0:20,21.6972,,2017/1/23 0:00,19.7766,2017/2/10 23:40,19.3899,,,
2019/1/24 5:40,22.6917,2019/1/23 3:30,22.5393,,2018/1/12 2:10,23.1423,2018/1/24 0:30,21.0201,,2017/1/23 0:10,19.9254,2017/2/10 23:50,19.3388,,,
2019/1/24 5:50,22.7403,2019/1/23 3:40,22.5797,,2018/1/12 2:10,20.2725,2018/1/24 0:40,20.9723,,2017/1/23 0:20,20.093,2017/2/11 0:00,19.3118,,,
2019/1/24 6:00,22.8019,2019/1/23 3:50,22.5005,,2018/1/12 2:20,23.1498,2018/1/24 0:50,21.299,,2017/1/23 0:30,20.2521,2017/2/11 0:10,19.2564,,,
2019/1/24 6:10,22.8472,2019/1/23 4:00,22.484,,2018/1/12 2:20,20.4344,2018/1/24 1:00,21.4505,,2017/1/23 0:40,20.4066,2017/2/11 0:20,19.2397,,,
2019/1/24 6:20,22.8931,2019/1/23 4:10,22.4269,,2018/1/12 2:30,23.0725,2018/1/24 1:10,21.5856,,2017/1/23 0:50,20.554,2017/2/11 0:30,19.2023,,,
2019/1/24 6:30,22.9271,2019/1/23 4:20,22.1771,,2018/1/12 2:30,20.608,2018/1/24 1:20,21.6941,,2017/1/23 1:00,20.6942,2017/2/11 0:40,18.5581,,,
2019/1/24 6:40,22.9253,2019/1/23 4:30,22.1186,,2018/1/12 2:40,22.9945,2018/1/24 1:30,21.7667,,2017/1/23 1:10,20.8482,2017/2/11 0:50,18.3718,,,
2019/1/24 6:50,22.9396,2019/1/23 4:40,22.2462,,2018/1/12 2:40,20.8559,2018/1/24 1:40,21.8004,,2017/1/23 1:20,20.9916,2017/2/11 1:00,18.8092,,,
2019/1/24 7:00,22.9611,2019/1/23 4:50,22.3159,,2018/1/12 2:50,22.9229,2018/1/24 1:50,21.8907,,2017/1/23 1:30,21.146,2017/2/11 1:10,18.9274,,,
2019/1/24 7:10,23.0016,2019/1/23 5:00,22.2958,,2018/1/12 2:50,20.8828,2018/1/24 2:00,21.9231,,2017/1/23 1:40,21.2927,2017/2/11 1:20,18.4769,,,
2019/1/24 7:20,23.0294,2019/1/23 5:10,22.1154,,2018/1/12 3:00,22.8336,2018/1/24 2:10,21.938,,2017/1/23 1:50,21.4597,2017/2/11 1:30,17.7879,,,
2019/1/24 7:30,23.0426,2019/1/23 5:20,21.7973,,2018/1/12 3:00,20.7038,2018/1/24 2:20,22.0151,,2017/1/23 2:00,21.7331,2017/2/11 1:40,17.5647,,,
2019/1/24 7:40,23.0226,2019/1/23 5:30,21.6477,,2018/1/12 3:10,22.7751,2018/1/24 2:30,22.104,,2017/1/23 2:10,21.9365,2017/2/11 1:50,18.3719,,,
2019/1/24 7:50,22.9854,2019/1/23 5:40,21.5676,,2018/1/12 3:10,20.8076,2018/1/24 2:40,22.116,,2017/1/23 2:20,22.1337,2017/2/11 2:00,17.9527,,,
2019/1/24 8:00,23.0016,2019/1/23 5:50,21.582,,2018/1/12 3:20,22.743,2018/1/24 2:50,22.1137,,2017/1/23 2:30,22.3175,2017/2/11 2:10,17.7896,,,
2019/1/24 8:10,22.9825,2019/1/23 6:00,21.5134,,2018/1/12 3:20,20.9616,2018/1/24 3:00,22.1724,,2017/1/23 2:40,22.4951,2017/2/11 2:20,17.4642,,,
2019/1/24 8:20,22.9388,2019/1/23 6:10,21.4916,,2018/1/12 3:30,22.7246,2018/1/24 3:10,22.1698,,2017/1/23 2:50,22.6492,2017/2/11 2:30,17.5063,,,
2019/1/24 8:30,22.8822,2019/1/23 6:20,21.4867,,2018/1/12 3:30,20.9711,2018/1/24 3:20,22.217,,2017/1/23 3:00,22.817,2017/2/11 2:40,17.5817,,,
2019/1/24 8:40,22.8251,2019/1/23 6:30,21.5775,,2018/1/12 3:40,22.7071,2018/1/24 3:30,22.2695,,2017/1/23 3:10,22.424,2017/2/11 2:50,17.7908,,,
2019/1/24 8:50,22.7535,2019/1/23 6:40,21.6066,,2018/1/12 3:40,20.9634,2018/1/24 3:40,22.2663,,2017/1/23 3:20,22.0648,2017/2/11 3:00,18.1545,,,
2019/1/24 9:00,22.6731,2019/1/23 6:50,21.6175,,2018/1/12 3:50,22.7058,2018/1/24 3:50,22.4091,,2017/1/23 3:30,21.9051,2017/2/11 3:10,18.5127,,,
2019/1/24 9:10,22.5313,2019/1/23 7:00,21.4965,,2018/1/12 3:50,20.8215,2018/1/24 4:00,22.4632,,2017/1/23 3:40,21.862,2017/2/11 3:20,18.633,,,
2019/1/24 9:20,22.3384,2019/1/23 7:10,21.222,,2018/1/12 4:00,22.7062,2018/1/24 4:10,22.4647,,2017/1/23 3:50,21.8078,2017/2/11 3:30,18.5432,,,
2019/1/24 9:30,22.1704,2019/1/23 7:20,21.0152,,2018/1/12 4:00,20.3858,2018/1/24 4:20,22.4852,,2017/1/23 4:00,21.7831,2017/2/11 3:40,18.7596,,,
2019/1/24 9:40,22.0382,2019/1/23 7:30,21.0041,,2018/1/12 4:10,22.6901,2018/1/24 4:30,22.4838,,2017/1/23 4:10,21.7372,2017/2/11 3:50,18.8099,,,
2019/1/24 9:50,21.9234,2019/1/23 7:40,21.1367,,2018/1/12 4:10,20.5731,2018/1/24 4:40,22.5678,,2017/1/23 4:20,21.5789,2017/2/11 4:00,18.9055,,,
2019/1/24 10:00,21.8441,2019/1/23 7:50,21.2952,,2018/1/12 4:20,22.7062,2018/1/24 4:50,22.6488,,2017/1/23 4:30,21.4534,2017/2/11 4:10,18.9801,,,
2019/1/24 10:10,21.6412,2019/1/23 8:00,21.3952,,2018/1/12 4:20,20.5078,2018/1/24 5:00,22.7552,,2017/1/23 4:40,21.6407,2017/2/11 4:20,19.1019,,,
2019/1/24 10:20,21.4993,2019/1/23 8:10,21.4366,,2018/1/12 4:30,22.6983,2018/1/24 5:10,22.7893,,2017/1/23 4:50,21.6718,2017/2/11 4:30,19.2934,,,
2019/1/24 10:30,21.3501,2019/1/23 8:20,21.4844,,2018/1/12 4:30,20.4848,2018/1/24 5:20,22.8667,,2017/1/23 5:00,21.6592,2017/2/11 4:40,19.3973,,,
2019/1/24 10:40,21.2861,2019/1/23 8:30,21.4917,,2018/1/12 4:40,22.6983,2018/1/24 5:30,23.1555,,2017/1/23 5:10,21.4825,2017/2/11 4:50,19.384,,,
2019/1/24 10:50,21.2687,2019/1/23 8:40,21.4723,,2018/1/12 4:40,20.6774,2018/1/24 5:40,23.301,,2017/1/23 5:20,21.3914,2017/2/11 5:00,19.3413,,,
2019/1/24 11:00,21.0942,2019/1/23 8:50,21.4289,,2018/1/12 4:50,22.674,2018/1/24 5:50,23.492,,2017/1/23 5:30,21.3738,2017/2/11 5:10,19.2898,,,
2019/1/24 11:10,21.1801,2019/1/23 9:00,21.3281,,2018/1/12 4:50,20.726,2018/1/24 6:00,23.5205,,2017/1/23 5:40,21.2516,2017/2/11 5:20,19.2097,,,
2019/1/24 11:20,20.9169,2019/1/23 9:10,21.2206,,2018/1/12 5:00,22.6599,2018/1/24 6:10,23.5294,,2017/1/23 5:50,21.0036,2017/2/11 5:30,19.0653,,,
2019/1/24 11:30,21.0452,2019/1/23 9:20,21.1221,,2018/1/12 5:00,20.38,2018/1/24 6:20,23.6031,,2017/1/23 6:00,20.8604,2017/2/11 5:40,19.028,,,
2019/1/24 11:40,21.0926,2019/1/23 9:30,20.9981,,2018/1/12 5:10,22.6559,2018/1/24 6:30,23.6939,,2017/1/23 6:10,20.567,2017/2/11 5:50,18.9804,,,
2019/1/24 11:50,20.9593,2019/1/23 9:40,20.8339,,2018/1/12 5:10,20.6064,2018/1/24 6:40,23.7895,,2017/1/23 6:20,20.4486,2017/2/11 6:00,19.0235,,,
2019/1/24 12:00,21.72,2019/1/23 9:50,20.7094,,2018/1/12 5:20,22.6592,2018/1/24 6:50,23.8448,,2017/1/23 6:30,20.4836,2017/2/11 6:10,18.9859,,,
2019/1/24 12:10,21.5033,2019/1/23 10:00,20.6038,,2018/1/12 5:20,20.5496,2018/1/24 7:00,23.8683,,2017/1/23 6:40,20.3709,2017/2/11 6:20,18.8929,,,
2019/1/24 12:20,21.4069,2019/1/23 10:10,20.4403,,2018/1/12 5:30,22.6831,2018/1/24 7:10,23.8454,,2017/1/23 6:50,20.3163,2017/2/11 6:30,18.8248,,,
2019/1/24 12:30,21.6117,2019/1/23 10:20,20.357,,2018/1/12 5:30,20.4941,2018/1/24 7:20,23.7491,,2017/1/23 7:00,20.4001,2017/2/11 6:40,18.7502,,,
2019/1/24 12:40,21.6656,2019/1/23 10:30,20.2815,,2018/1/12 5:40,22.7018,2018/1/24 7:30,23.6967,,2017/1/23 7:10,20.4325,2017/2/11 6:50,18.599,,,
2019/1/24 12:50,21.7487,2019/1/23 10:40,20.2042,,2018/1/12 5:40,20.4418,2018/1/24 7:40,23.6518,,2017/1/23 7:20,20.458,2017/2/11 7:00,18.5284,,,
2019/1/24 13:00,21.6799,2019/1/23 10:50,20.2268,,2018/1/12 5:50,22.7199,2018/1/24 7:50,23.8656,,2017/1/23 7:30,20.4854,2017/2/11 7:10,18.453,,,
2019/1/24 13:10,21.2579,2019/1/23 11:00,20.3411,,2018/1/12 5:50,20.399,2018/1/24 8:00,23.8991,,2017/1/23 7:40,20.5278,2017/2/11 7:20,18.4146,,,
2019/1/24 13:20,21.567,2019/1/23 11:10,20.4105,,2018/1/12 6:00,22.7285,2018/1/24 8:10,23.9839,,2017/1/23 7:50,20.5588,2017/2/11 7:30,18.3899,,,
2019/1/24 13:30,21.5475,2019/1/23 11:20,20.4591,,2018/1/12 6:00,20.4289,2018/1/24 8:20,24.0636,,2017/1/23 8:00,20.3884,2017/2/11 7:40,18.2361,,,
2019/1/24 13:40,21.49,2019/1/23 11:30,20.4596,,2018/1/12 6:10,22.7085,2018/1/24 8:30,24.0892,,2017/1/23 8:10,20.3217,2017/2/11 7:50,17.9958,,,
2019/1/24 13:50,21.4554,2019/1/23 11:40,20.4846,,2018/1/12 6:10,20.4049,2018/1/24 8:40,24.314,,2017/1/23 8:20,20.4056,2017/2/11 8:00,17.9797,,,
2019/1/24 14:00,21.4081,2019/1/23 11:50,20.5987,,2018/1/12 6:20,22.6968,2018/1/24 8:50,24.5247,,2017/1/23 8:30,20.437,2017/2/11 8:10,18.3783,,,
2019/1/24 14:10,21.3427,2019/1/23 12:00,20.7632,,2018/1/12 6:20,20.4203,2018/1/24 9:00,24.5849,,2017/1/23 8:40,20.4655,2017/2/11 8:20,18.5127,,,
2019/1/24 14:20,21.1305,2019/1/23 12:10,21.0151,,2018/1/12 6:30,22.6833,2018/1/24 9:10,24.562,,2017/1/23 8:50,20.5092,2017/2/11 8:30,18.5376,,,
2019/1/24 14:30,20.8661,2019/1/23 12:20,21.2042,,2018/1/12 6:30,20.4078,2018/1/24 9:20,24.4733,,2017/1/23 9:00,20.5474,2017/2/11 8:40,18.7047,,,
2019/1/24 14:40,21.1215,2019/1/23 12:30,21.2739,,2018/1/12 6:40,22.696,2018/1/24 9:30,24.3721,,2017/1/23 9:10,20.6562,2017/2/11 8:50,18.7563,,,
2019/1/24 14:50,21.318,2019/1/23 12:40,21.264,,2018/1/12 6:40,20.3848,2018/1/24 9:40,24.3679,,2017/1/23 9:20,20.9524,2017/2/11 9:00,18.7605,,,
2019/1/24 15:00,21.3722,2019/1/23 12:50,21.2157,,2018/1/12 6:50,22.6891,2018/1/24 9:50,24.5157,,2017/1/23 9:30,21.093,2017/2/11 9:10,18.7246,,,
2019/1/24 15:10,21.3316,2019/1/23 13:00,21.225,,2018/1/12 6:50,20.3961,2018/1/24 10:00,24.5858,,2017/1/23 9:40,21.1649,2017/2/11 9:20,18.7593,,,
2019/1/24 15:20,21.2753,2019/1/23 13:10,21.259,,2018/1/12 7:00,22.6165,2018/1/24 10:10,24.5601,,2017/1/23 9:50,21.2921,2017/2/11 9:30,18.856,,,
2019/1/24 15:30,21.1979,2019/1/23 13:20,21.2245,,2018/1/12 7:00,20.4426,2018/1/24 10:20,24.4639,,2017/1/23 10:00,21.2589,2017/2/11 9:40,18.8416,,,
2019/1/24 15:40,21.162,2019/1/23 13:30,21.1686,,2018/1/12 7:10,22.6088,2018/1/24 10:30,24.3481,,2017/1/23 10:10,21.2943,2017/2/11 9:50,18.8255,,,
2019/1/24 15:50,21.1423,2019/1/23 13:40,21.0873,,2018/1/12 7:10,20.3701,2018/1/24 10:40,24.2321,,2017/1/23 10:20,21.166,2017/2/11 10:00,18.9309,,,
2019/1/24 16:00,21.0764,2019/1/23 13:50,21.1487,,2018/1/12 7:20,22.6033,2018/1/24 10:50,24.1149,,2017/1/23 10:30,21.1667,2017/2/11 10:10,19.0113,,,
2019/1/24 16:10,20.9774,2019/1/23 14:00,21.2417,,2018/1/12 7:20,20.4127,2018/1/24 11:00,24.0248,,2017/1/23 10:40,21.2123,2017/2/11 10:20,19.0412,,,
2019/1/24 16:20,20.8767,2019/1/23 14:10,21.3268,,2018/1/12 7:30,22.5704,2018/1/24 11:10,23.9556,,2017/1/23 10:50,21.2559,2017/2/11 10:30,19.0558,,,
2019/1/24 16:30,20.9486,2019/1/23 14:20,21.3983,,2018/1/12 7:30,20.4301,2018/1/24 11:20,23.9019,,2017/1/23 11:00,21.262,2017/2/11 10:40,19.0089,,,
2019/1/24 16:40,21.0033,2019/1/23 14:30,21.4627,,2018/1/12 7:40,22.3808,2018/1/24 11:30,23.8507,,2017/1/23 11:10,21.2616,2017/2/11 10:50,18.9793,,,
2019/1/24 16:50,20.9319,2019/1/23 14:40,21.4756,,2018/1/12 7:40,20.4441,2018/1/24 11:40,23.7745,,2017/1/23 11:20,21.2749,2017/2/11 11:00,18.9703,,,
2019/1/24 17:00,20.9751,2019/1/23 14:50,21.4891,,2018/1/12 7:50,22.2839,2018/1/24 11:50,23.6814,,2017/1/23 11:30,21.391,2017/2/11 11:10,18.9582,,,
2019/1/24 17:10,21.0715,2019/1/23 15:00,21.5085,,2018/1/12 7:50,20.4302,2018/1/24 12:00,23.6518,,2017/1/23 11:40,21.5112,2017/2/11 11:20,18.9593,,,
2019/1/24 17:20,20.9936,2019/1/23 15:10,21.5318,,2018/1/12 8:00,22.3005,2018/1/24 12:10,23.6526,,2017/1/23 11:50,21.5712,2017/2/11 11:30,18.9465,,,
2019/1/24 17:30,20.9902,2019/1/23 15:20,21.5318,,2018/1/12 8:00,20.291,2018/1/24 12:20,23.6652,,2017/1/23 12:00,21.5787,2017/2/11 11:40,18.9678,,,
2019/1/24 17:40,21.0672,2019/1/23 15:30,21.5309,,2018/1/12 8:10,22.3372,2018/1/24 12:30,23.6676,,2017/1/23 12:10,21.5751,2017/2/11 11:50,19.0046,,,
2019/1/24 17:50,21.0963,2019/1/23 15:40,21.5156,,2018/1/12 8:10,20.4409,2018/1/24 12:40,23.6606,,2017/1/23 12:20,21.6178,2017/2/11 12:00,18.99,,,
2019/1/24 18:00,21.1077,2019/1/23 15:50,21.484,,2018/1/12 8:20,22.4063,2018/1/24 12:50,23.6308,,2017/1/23 12:30,21.5851,2017/2/11 12:10,18.9489,,,
2019/1/24 18:10,21.1179,2019/1/23 16:00,21.428,,2018/1/12 8:20,20.4958,2018/1/24 13:00,23.607,,2017/1/23 12:40,21.4545,2017/2/11 12:20,18.9133,,,
2019/1/24 18:20,21.1157,2019/1/23 16:10,21.3694,,2018/1/12 8:30,22.4243,2018/1/24 13:10,23.6497,,2017/1/23 12:50,21.3283,2017/2/11 12:30,18.8726,,,
2019/1/24 18:30,21.1256,2019/1/23 16:20,21.3044,,2018/1/12 8:30,20.4832,2018/1/24 13:20,23.6547,,2017/1/23 13:00,21.2864,2017/2/11 12:40,18.8034,,,
2019/1/24 18:40,21.1207,2019/1/23 16:30,21.2358,,2018/1/12 8:40,22.3575,2018/1/24 13:30,23.5938,,2017/1/23 13:10,21.2954,2017/2/11 12:50,18.7458,,,
2019/1/24 18:50,21.1039,2019/1/23 16:40,21.1541,,2018/1/12 8:40,20.4477,2018/1/24 13:40,23.4437,,2017/1/23 13:20,21.5237,2017/2/11 13:00,18.7097,,,
2019/1/24 19:00,21.0777,2019/1/23 16:50,21.0772,,2018/1/12 8:50,22.3104,2018/1/24 13:50,23.3418,,2017/1/23 13:30,21.6713,2017/2/11 13:10,18.6956,,,
2019/1/24 19:10,21.0279,2019/1/23 17:00,20.9801,,2018/1/12 8:50,20.4483,2018/1/24 14:00,23.255,,2017/1/23 13:40,21.5128,2017/2/11 13:20,18.6979,,,
2019/1/24 19:20,20.9868,2019/1/23 17:10,20.8966,,2018/1/12 9:00,22.2949,2018/1/24 14:10,23.0522,,2017/1/23 13:50,21.1552,2017/2/11 13:30,18.6747,,,
2019/1/24 19:30,20.9654,2019/1/23 17:20,20.7902,,2018/1/12 9:00,19.9861,2018/1/24 14:20,22.6817,,2017/1/23 14:00,21.1921,2017/2/11 13:40,18.6497,,,
2019/1/24 19:40,20.9396,2019/1/23 17:30,20.6641,,2018/1/12 9:10,22.2543,2018/1/24 14:30,22.6165,,2017/1/23 14:10,21.2252,2017/2/11 13:50,18.628,,,
2019/1/24 19:50,20.9121,2019/1/23 17:40,20.5294,,2018/1/12 9:10,20.4157,2018/1/24 14:40,22.6027,,2017/1/23 14:20,21.2488,2017/2/11 14:00,18.5804,,,
2019/1/24 20:00,20.9422,2019/1/23 17:50,20.4356,,2018/1/12 9:20,22.1657,2018/1/24 14:50,22.5871,,2017/1/23 14:30,21.2365,2017/2/11 14:10,18.5065,,,
2019/1/24 20:10,20.9974,2019/1/23 18:00,20.3354,,2018/1/12 9:20,20.3859,2018/1/24 15:00,22.5767,,2017/1/23 14:40,21.2006,2017/2/11 14:20,18.4278,,,
2019/1/24 20:20,21.0321,2019/1/23 18:10,20.243,,2018/1/12 9:30,22.1122,2018/1/24 15:10,22.5613,,2017/1/23 14:50,21.122,2017/2/11 14:30,18.3588,,,
2019/1/24 20:30,21.0468,2019/1/23 18:20,20.1333,,2018/1/12 9:30,20.3761,2018/1/24 15:20,22.4501,,2017/1/23 15:00,21.0361,2017/2/11 14:40,18.2789,,,
2019/1/24 20:40,21.0536,2019/1/23 18:30,20.0226,,2018/1/12 9:40,22.0752,2018/1/24 15:30,22.1136,,2017/1/23 15:10,20.9727,2017/2/11 14:50,18.1225,,,
2019/1/24 20:50,21.0573,2019/1/23 18:40,19.9275,,2018/1/12 9:40,20.3599,2018/1/24 15:40,22.0097,,2017/1/23 15:20,20.9431,2017/2/11 15:00,17.9653,,,
2019/1/24 21:00,21.0753,2019/1/23 18:50,19.8652,,2018/1/12 9:50,22.0427,2018/1/24 15:50,22.1813,,2017/1/23 15:30,20.9807,2017/2/11 15:10,17.8206,,,
